"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"N_asso";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_taxons"
"841";0,27510631337913;923;0,301929996728819;253;0,0827608766764802;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"818";0,267582597317632;935;0,305855413804383;256;0,0837422309453713;1048;0,342819757932614;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;921;0,301275760549558;272;0,088976120379457;1038;0,33954857703631;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;975;0,318940137389598;257;0,0840693490350016;1000;0,327118089630357;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;988;0,323192672554792;266;0,0870134118416748;996;0,325809617271835;3057;65;0,52;37;0,296;23;0,184;125
"833";0,272489368662087;981;0,32090284592738;249;0,0814524043179588;994;0,325155381092574;3057;65;0,52;37;0,296;23;0,184;125
"871";0,284919856068041;944;0,308799476611057;251;0,0821066404972195;991;0,324174026823683;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;981;0,32090284592738;233;0,0762185148838731;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;981;0,32090284592738;248;0,0811252862283284;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;957;0,313052011776251;267;0,0873405299313052;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"785";0,25678770035983;976;0,319267255479228;274;0,0896303565587177;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;916;0,299640170101407;254;0,0830879947661106;1056;0,345436702649657;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;951;0,311089303238469;259;0,0847235852142623;1037;0,33922145894668;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;942;0,308145240431796;260;0,0850507033038927;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"863";0,282302911350998;904;0,295714753025842;251;0,0821066404972195;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;972;0,317958783120707;268;0,0876676480209356;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"836";0,273470722930978;942;0,308145240431796;252;0,0824337585868499;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;976;0,319267255479228;257;0,0840693490350016;1010;0,33038927052666;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;941;0,307818122342166;267;0,0873405299313052;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;951;0,311089303238469;253;0,0827608766764802;1066;0,34870788354596;3057;65;0,52;37;0,296;23;0,184;125
"786";0,25711481844946;959;0,313706247955512;281;0,0919201831861302;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;964;0,315341838403664;246;0,0804710500490677;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;950;0,310762185148839;277;0,0906117108276088;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"847";0,277069021916912;926;0,30291135099771;253;0,0827608766764802;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;924;0,302257114818449;271;0,0886490022898266;1065;0,34838076545633;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;944;0,308799476611057;270;0,0883218842001963;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;932;0,304874059535492;296;0,0968269545305855;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;956;0,312724893686621;256;0,0837422309453713;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;960;0,314033366045142;261;0,0853778213935231;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;943;0,308472358521426;279;0,0912659470068695;1028;0,336277396140007;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;941;0,307818122342166;258;0,084396467124632;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;940;0,307491004252535;257;0,0840693490350016;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;1004;0,328426561988878;248;0,0811252862283284;988;0,323192672554792;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;949;0,310435067059208;282;0,0922473012757605;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"854";0,279358848544325;937;0,306509649983644;250;0,0817795224075891;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;949;0,310435067059208;265;0,0866862937520445;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;932;0,304874059535492;263;0,0860320575727838;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"836";0,273470722930978;932;0,304874059535492;270;0,0883218842001963;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;942;0,308145240431796;265;0,0866862937520445;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;930;0,304219823356232;279;0,0912659470068695;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;963;0,315014720314033;267;0,0873405299313052;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;956;0,312724893686621;259;0,0847235852142623;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;949;0,310435067059208;259;0,0847235852142623;1062;0,347399411187439;3057;65;0,52;37;0,296;23;0,184;125
"850";0,278050376185803;963;0,315014720314033;251;0,0821066404972195;993;0,324828263002944;3057;65;0,52;37;0,296;23;0,184;125
"798";0,261040235525025;966;0,315996074582924;284;0,0929015374550213;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;940;0,307491004252535;273;0,0893032384690873;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;968;0,316650310762185;264;0,0863591756624141;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;973;0,318285901210337;268;0,0876676480209356;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"784";0,2564605822702;966;0,315996074582924;263;0,0860320575727838;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;943;0,308472358521426;254;0,0830879947661106;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;945;0,309126594700687;278;0,0909388289172391;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;937;0,306509649983644;282;0,0922473012757605;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;965;0,315668956493294;257;0,0840693490350016;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"793";0,259404645076873;942;0,308145240431796;248;0,0811252862283284;1074;0,351324828263003;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;929;0,303892705266601;287;0,0938828917239123;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;928;0,303565587176971;243;0,0794896957801766;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"790";0,258423290807982;970;0,317304546941446;264;0,0863591756624141;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;938;0,306836768073274;263;0,0860320575727838;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;952;0,311416421328099;242;0,0791625776905463;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"838";0,274124959110239;920;0,300948642459928;261;0,0853778213935231;1038;0,33954857703631;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;958;0,313379129865882;275;0,0899574746483481;997;0,326136735361465;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;946;0,309453712790317;270;0,0883218842001963;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"841";0,27510631337913;917;0,299967288191037;267;0,0873405299313052;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;931;0,304546941445862;275;0,0899574746483481;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;942;0,308145240431796;263;0,0860320575727838;1017;0,332679097154073;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;953;0,31174353941773;260;0,0850507033038927;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"794";0,259731763166503;970;0,317304546941446;266;0,0870134118416748;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;952;0,311416421328099;266;0,0870134118416748;1052;0,344128230291135;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;940;0,307491004252535;280;0,0915930650964998;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;945;0,309126594700687;263;0,0860320575727838;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;1005;0,328753680078508;258;0,084396467124632;997;0,326136735361465;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;934;0,305528295714753;254;0,0830879947661106;1049;0,343146876022244;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;979;0,320248609748119;231;0,0755642787046124;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;940;0,307491004252535;258;0,084396467124632;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;956;0,312724893686621;262;0,0857049394831534;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;934;0,305528295714753;265;0,0866862937520445;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"840";0,2747791952895;932;0,304874059535492;271;0,0886490022898266;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"839";0,274452077199869;943;0,308472358521426;273;0,0893032384690873;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;977;0,319594373568858;259;0,0847235852142623;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"786";0,25711481844946;945;0,309126594700687;283;0,0925744193653909;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"865";0,282957147530258;931;0,304546941445862;238;0,0778541053320249;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;966;0,315996074582924;259;0,0847235852142623;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;942;0,308145240431796;295;0,0964998364409552;1003;0,328099443899248;3057;65;0,52;37;0,296;23;0,184;125
"852";0,278704612365064;936;0,306182531894014;240;0,0785083415112856;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"818";0,267582597317632;962;0,314687602224403;245;0,0801439319594374;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;954;0,31207065750736;271;0,0886490022898266;1012;0,331043506705921;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;947;0,309780830879948;268;0,0876676480209356;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"836";0,273470722930978;949;0,310435067059208;251;0,0821066404972195;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;1004;0,328426561988878;266;0,0870134118416748;979;0,320248609748119;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;963;0,315014720314033;262;0,0857049394831534;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"840";0,2747791952895;925;0,30258423290808;270;0,0883218842001963;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"843";0,275760549558391;927;0,303238469087341;260;0,0850507033038927;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"858";0,280667320902846;958;0,313379129865882;271;0,0886490022898266;970;0,317304546941446;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;995;0,325482499182205;277;0,0906117108276088;985;0,322211318285901;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;919;0,300621524370298;271;0,0886490022898266;1061;0,347072293097808;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;934;0,305528295714753;278;0,0909388289172391;1037;0,33922145894668;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;918;0,300294406280667;279;0,0912659470068695;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"840";0,2747791952895;955;0,312397775596991;270;0,0883218842001963;992;0,324501144913314;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;956;0,312724893686621;267;0,0873405299313052;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;944;0,308799476611057;281;0,0919201831861302;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;981;0,32090284592738;254;0,0830879947661106;988;0,323192672554792;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;947;0,309780830879948;281;0,0919201831861302;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;960;0,314033366045142;244;0,079816813869807;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;941;0,307818122342166;282;0,0922473012757605;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"865";0,282957147530258;935;0,305855413804383;255;0,0834151128557409;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;937;0,306509649983644;261;0,0853778213935231;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;960;0,314033366045142;254;0,0830879947661106;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;962;0,314687602224403;266;0,0870134118416748;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;980;0,320575727837749;274;0,0896303565587177;986;0,322538436375532;3057;65;0,52;37;0,296;23;0,184;125
"849";0,277723258096173;944;0,308799476611057;251;0,0821066404972195;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;934;0,305528295714753;282;0,0922473012757605;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;918;0,300294406280667;277;0,0906117108276088;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;930;0,304219823356232;280;0,0915930650964998;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;939;0,307163886162905;270;0,0883218842001963;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;943;0,308472358521426;260;0,0850507033038927;1048;0,342819757932614;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;931;0,304546941445862;262;0,0857049394831534;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"789";0,258096172718351;950;0,310762185148839;262;0,0857049394831534;1056;0,345436702649657;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;954;0,31207065750736;274;0,0896303565587177;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;933;0,305201177625123;256;0,0837422309453713;1042;0,340857049394832;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;952;0,311416421328099;274;0,0896303565587177;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;989;0,323519790644423;255;0,0834151128557409;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;920;0,300948642459928;274;0,0896303565587177;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;967;0,316323192672555;279;0,0912659470068695;1007;0,329407916257769;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;883;0,288845273143605;270;0,0883218842001963;1062;0,347399411187439;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;972;0,317958783120707;252;0,0824337585868499;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"856";0,280013084723585;909;0,297350343473994;272;0,088976120379457;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;930;0,304219823356232;270;0,0883218842001963;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;954;0,31207065750736;271;0,0886490022898266;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"848";0,277396140006542;906;0,296368989205103;255;0,0834151128557409;1048;0,342819757932614;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;955;0,312397775596991;253;0,0827608766764802;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;923;0,301929996728819;285;0,0932286555446516;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"836";0,273470722930978;966;0,315996074582924;263;0,0860320575727838;992;0,324501144913314;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;945;0,309126594700687;260;0,0850507033038927;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;943;0,308472358521426;263;0,0860320575727838;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"795";0,260058881256133;981;0,32090284592738;257;0,0840693490350016;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;949;0,310435067059208;268;0,0876676480209356;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;995;0,325482499182205;254;0,0830879947661106;982;0,32122996401701;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;939;0,307163886162905;247;0,0807981681386981;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;973;0,318285901210337;239;0,0781812234216552;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;895;0,292770690219169;260;0,0850507033038927;1067;0,34903500163559;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;941;0,307818122342166;251;0,0821066404972195;1051;0,343801112201505;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;953;0,31174353941773;265;0,0866862937520445;1012;0,331043506705921;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;952;0,311416421328099;270;0,0883218842001963;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;946;0,309453712790317;246;0,0804710500490677;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;953;0,31174353941773;274;0,0896303565587177;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;959;0,313706247955512;261;0,0853778213935231;1000;0,327118089630357;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;980;0,320575727837749;252;0,0824337585868499;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;959;0,313706247955512;266;0,0870134118416748;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"782";0,255806346090939;964;0,315341838403664;241;0,0788354596009159;1070;0,350016355904481;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;945;0,309126594700687;251;0,0821066404972195;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"803";0,262675825973176;979;0,320248609748119;256;0,0837422309453713;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;927;0,303238469087341;248;0,0811252862283284;1076;0,351979064442264;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;959;0,313706247955512;281;0,0919201831861302;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;923;0,301929996728819;278;0,0909388289172391;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"838";0,274124959110239;948;0,310107948969578;278;0,0909388289172391;993;0,324828263002944;3057;65;0,52;37;0,296;23;0,184;125
"849";0,277723258096173;948;0,310107948969578;251;0,0821066404972195;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;941;0,307818122342166;271;0,0886490022898266;1049;0,343146876022244;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;939;0,307163886162905;258;0,084396467124632;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;966;0,315996074582924;250;0,0817795224075891;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;941;0,307818122342166;268;0,0876676480209356;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"838";0,274124959110239;965;0,315668956493294;249;0,0814524043179588;1005;0,328753680078508;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;951;0,311089303238469;261;0,0853778213935231;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"790";0,258423290807982;957;0,313052011776251;263;0,0860320575727838;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"872";0,285246974157671;946;0,309453712790317;260;0,0850507033038927;979;0,320248609748119;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;937;0,306509649983644;290;0,0948642459928034;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;959;0,313706247955512;290;0,0948642459928034;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;954;0,31207065750736;274;0,0896303565587177;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;961;0,314360484134773;258;0,084396467124632;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;962;0,314687602224403;276;0,0902845927379784;1004;0,328426561988878;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;941;0,307818122342166;266;0,0870134118416748;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"781";0,255479228001308;996;0,325809617271835;258;0,084396467124632;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;956;0,312724893686621;246;0,0804710500490677;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"845";0,276414785737651;938;0,306836768073274;251;0,0821066404972195;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"833";0,272489368662087;964;0,315341838403664;264;0,0863591756624141;996;0,325809617271835;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;944;0,308799476611057;267;0,0873405299313052;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;944;0,308799476611057;259;0,0847235852142623;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;937;0,306509649983644;262;0,0857049394831534;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"812";0,26561988877985;955;0,312397775596991;284;0,0929015374550213;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;949;0,310435067059208;271;0,0886490022898266;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;943;0,308472358521426;260;0,0850507033038927;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"795";0,260058881256133;954;0,31207065750736;263;0,0860320575727838;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;955;0,312397775596991;245;0,0801439319594374;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;947;0,309780830879948;274;0,0896303565587177;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;985;0,322211318285901;262;0,0857049394831534;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;956;0,312724893686621;258;0,084396467124632;1052;0,344128230291135;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;952;0,311416421328099;272;0,088976120379457;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;967;0,316323192672555;246;0,0804710500490677;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;963;0,315014720314033;290;0,0948642459928034;1007;0,329407916257769;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;948;0,310107948969578;268;0,0876676480209356;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;970;0,317304546941446;270;0,0883218842001963;991;0,324174026823683;3057;65;0,52;37;0,296;23;0,184;125
"856";0,280013084723585;944;0,308799476611057;250;0,0817795224075891;1007;0,329407916257769;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;970;0,317304546941446;259;0,0847235852142623;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;953;0,31174353941773;249;0,0814524043179588;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;956;0,312724893686621;278;0,0909388289172391;1000;0,327118089630357;3057;65;0,52;37;0,296;23;0,184;125
"798";0,261040235525025;974;0,318613019299967;254;0,0830879947661106;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;971;0,317631665031076;257;0,0840693490350016;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;936;0,306182531894014;250;0,0817795224075891;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;974;0,318613019299967;275;0,0899574746483481;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;948;0,310107948969578;258;0,084396467124632;1028;0,336277396140007;3057;65;0,52;37;0,296;23;0,184;125
"843";0,275760549558391;945;0,309126594700687;265;0,0866862937520445;1004;0,328426561988878;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;942;0,308145240431796;250;0,0817795224075891;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;948;0,310107948969578;256;0,0837422309453713;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"812";0,26561988877985;952;0,311416421328099;247;0,0807981681386981;1046;0,342165521753353;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;959;0,313706247955512;275;0,0899574746483481;1012;0,331043506705921;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;961;0,314360484134773;257;0,0840693490350016;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;949;0,310435067059208;252;0,0824337585868499;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;945;0,309126594700687;266;0,0870134118416748;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;968;0,316650310762185;277;0,0906117108276088;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;930;0,304219823356232;251;0,0821066404972195;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;938;0,306836768073274;274;0,0896303565587177;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
