"","season","region","Phylum","abondance","rank"
"1804","Spring","3-Atlantic - Western Channel","Surirellaceae",0,236
"1805","Spring","3-Atlantic - Western Channel","Synedra",0.0010899896488633,36
"1806","Spring","3-Atlantic - Western Channel","Tabellaria",0,236
"1807","Spring","3-Atlantic - Western Channel","Tetraselmis",0,236
"1808","Spring","3-Atlantic - Western Channel","Thalassionema",0.00213415738968705,24
"1809","Spring","3-Atlantic - Western Channel","Thalassionemataceae",0.000971935946780934,38
"1810","Spring","3-Atlantic - Western Channel","Thalassiosira",0.0312542201413038,9
"1811","Spring","3-Atlantic - Western Channel","Thalassiosiraceae",0.000860907078593728,46
"1812","Spring","3-Atlantic - Western Channel","Thalassiosirales",0,236
"1813","Spring","3-Atlantic - Western Channel","Thalassiothrix",0,236
"1814","Spring","3-Atlantic - Western Channel","Thecadinium",0,236
"1815","Spring","3-Atlantic - Western Channel","Tiarina",0,236
"1816","Spring","3-Atlantic - Western Channel","Tintinnidae",0.000276824311357166,96
"1817","Spring","3-Atlantic - Western Channel","Tintinnina",0.000296462404970156,89
"1818","Spring","3-Atlantic - Western Channel","Torodinium",9.92549446265055e-05,136
"1819","Spring","3-Atlantic - Western Channel","Toxarium",0,236
"1820","Spring","3-Atlantic - Western Channel","Toxonidea",0,236
"1821","Spring","3-Atlantic - Western Channel","Trachyneis",0,236
"1822","Spring","3-Atlantic - Western Channel","Triadinium",0,236
"1823","Spring","3-Atlantic - Western Channel","Triceratiaceae",0,236
"1824","Spring","3-Atlantic - Western Channel","Triceratium",4.80334421532981e-06,166
"1825","Spring","3-Atlantic - Western Channel","Trieres",0.000109971301772025,132
"1826","Spring","3-Atlantic - Western Channel","Trigonium",0.00017612262122876,115.5
"1827","Spring","3-Atlantic - Western Channel","Tripos",0.000407687764576947,75
"1828","Spring","3-Atlantic - Western Channel","Vulcanodinium",0,236
"1829","Spring","3-Atlantic - Western Channel","Warnowia",0.000108075244844921,133.5
"1830","Spring","3-Atlantic - Western Channel","Warnowiaceae",0,236
"1831","Summer","1-Mediterranean sea","Achnanthaceae",0,214.5
"1832","Summer","1-Mediterranean sea","Achnanthes",0.000159882671785932,109
"1833","Summer","1-Mediterranean sea","Actinastrum",0,214.5
"1834","Summer","1-Mediterranean sea","Actinocyclus",0.00137399171066035,39
"1835","Summer","1-Mediterranean sea","Actinoptychus",0,214.5
"1836","Summer","1-Mediterranean sea","Adenoides",0,214.5
"1837","Summer","1-Mediterranean sea","Akashiwo",0.000366397789509428,76
"1838","Summer","1-Mediterranean sea","Alexandrium",0.000187200508838093,103
"1839","Summer","1-Mediterranean sea","Amphidiniopsis",0,214.5
"1840","Summer","1-Mediterranean sea","Amphidinium",0.000299780009598623,84
"1841","Summer","1-Mediterranean sea","Amphidoma",0.000219838673705657,95
"1842","Summer","1-Mediterranean sea","Amphidomataceae",0,214.5
"1843","Summer","1-Mediterranean sea","Amphiprora",0,214.5
"1844","Summer","1-Mediterranean sea","Amphora",0.000146559115803771,112
"1845","Summer","1-Mediterranean sea","Amylax",0,214.5
"1846","Summer","1-Mediterranean sea","Anabaena",0,214.5
"1847","Summer","1-Mediterranean sea","Ankistrodesmus",0,214.5
"1848","Summer","1-Mediterranean sea","Apedinella",0,214.5
"1849","Summer","1-Mediterranean sea","Archaeperidinium",0.00104148571668055,45
"1850","Summer","1-Mediterranean sea","Asterionella",0.000769435357969798,50
"1851","Summer","1-Mediterranean sea","Asterionellopsis",0.01648088440004,8
"1852","Summer","1-Mediterranean sea","Asterolampra",0,214.5
"1853","Summer","1-Mediterranean sea","Asterolampraceae",0,214.5
"1854","Summer","1-Mediterranean sea","Asteromphalus",0.000518593794382575,66
"1855","Summer","1-Mediterranean sea","Asteroplanus",0,214.5
"1856","Summer","1-Mediterranean sea","Attheya",0,214.5
"1857","Summer","1-Mediterranean sea","Aulacodiscaceae",0,214.5
"1858","Summer","1-Mediterranean sea","Aulacodiscus",0,214.5
"1859","Summer","1-Mediterranean sea","Aulacoseira",0,214.5
"1860","Summer","1-Mediterranean sea","Aulacoseiraceae",0,214.5
"1861","Summer","1-Mediterranean sea","Auricula",0,214.5
"1862","Summer","1-Mediterranean sea","Azadinium",0.0103150619793996,9
"1863","Summer","1-Mediterranean sea","Bacillaria",0.00101675386588866,46
"1864","Summer","1-Mediterranean sea","Bacillariaceae",0,214.5
"1865","Summer","1-Mediterranean sea","Bacillariophyceae.x",0,214.5
"1866","Summer","1-Mediterranean sea","Bacteriastrum",0.00300397977162269,24
"1867","Summer","1-Mediterranean sea","Bellerochea",0.000219838673705657,95
"1868","Summer","1-Mediterranean sea","Biddulphia",0.00146035690390186,35
"1869","Summer","1-Mediterranean sea","Biddulphiaceae",0,214.5
"1870","Summer","1-Mediterranean sea","Bleakeleya",0,214.5
"1871","Summer","1-Mediterranean sea","Blepharocysta",0,214.5
"1872","Summer","1-Mediterranean sea","Brockmanniella",0,214.5
"1873","Summer","1-Mediterranean sea","Caloneis",0,214.5
"1874","Summer","1-Mediterranean sea","Campylodiscus",0,214.5
"1875","Summer","1-Mediterranean sea","Campyloneis",0,214.5
"1876","Summer","1-Mediterranean sea","Campylosira",0,214.5
"1877","Summer","1-Mediterranean sea","Centriques",0.000157027624075469,110
"1878","Summer","1-Mediterranean sea","Centrodinium",0,214.5
"1879","Summer","1-Mediterranean sea","Cerataulina",0.00377091696284583,21
"1880","Summer","1-Mediterranean sea","Ceratiaceae",0.000109919336852828,119.5
"1881","Summer","1-Mediterranean sea","Ceratium",0.000160422815947371,108
"1882","Summer","1-Mediterranean sea","Ceratocorys",0,214.5
"1883","Summer","1-Mediterranean sea","Ceratoperidinium",0,214.5
"1884","Summer","1-Mediterranean sea","Chaetoceros",0.220147643400073,2
"1885","Summer","1-Mediterranean sea","Chaetocerotaceae",0,214.5
"1886","Summer","1-Mediterranean sea","Chattonella",0,214.5
"1887","Summer","1-Mediterranean sea","Chattonellales",0,214.5
"1888","Summer","1-Mediterranean sea","Chlorodendrales",0,214.5
"1889","Summer","1-Mediterranean sea","Chlorophyceae",0,214.5
"1890","Summer","1-Mediterranean sea","Choanofila",0,214.5
"1891","Summer","1-Mediterranean sea","Chromista.x",0,214.5
"1892","Summer","1-Mediterranean sea","Chrysochromulina",0.00067718162882546,55
"1893","Summer","1-Mediterranean sea","Chrysophyceae.x",0,214.5
"1894","Summer","1-Mediterranean sea","Ciliophora.x",0.000696155800067913,53.5
"1895","Summer","1-Mediterranean sea","Climaconeis",0,214.5
"1896","Summer","1-Mediterranean sea","Climacosphenia",0,214.5
"1897","Summer","1-Mediterranean sea","Closterium",0,214.5
"1898","Summer","1-Mediterranean sea","Coccolithaceae",0,214.5
"1899","Summer","1-Mediterranean sea","Coccolithophora",0,214.5
"1900","Summer","1-Mediterranean sea","Coccolithus",0,214.5
"1901","Summer","1-Mediterranean sea","Cocconeis",0.00139901226009962,38
"1902","Summer","1-Mediterranean sea","Coccosphaerales",0,214.5
"1903","Summer","1-Mediterranean sea","Cochlodinium",0.000879354694822626,49
"1904","Summer","1-Mediterranean sea","Coolia",0,214.5
"1905","Summer","1-Mediterranean sea","Corethron",0,214.5
"1906","Summer","1-Mediterranean sea","Corymbellus",0,214.5
"1907","Summer","1-Mediterranean sea","Corythodinium",0.000164879005279242,106.5
"1908","Summer","1-Mediterranean sea","Coscinodiscaceae",0,214.5
"1909","Summer","1-Mediterranean sea","Coscinodiscales",0,214.5
"1910","Summer","1-Mediterranean sea","Coscinodiscophycidae",0,214.5
"1911","Summer","1-Mediterranean sea","Coscinodiscus",0.00020413591129811,101
"1912","Summer","1-Mediterranean sea","Cosmarium",0,214.5
"1913","Summer","1-Mediterranean sea","Crucigenia",0,214.5
"1914","Summer","1-Mediterranean sea","Cryptomonadales",0,214.5
"1915","Summer","1-Mediterranean sea","Cryptophyceae.x",0.046481813981187,7
"1916","Summer","1-Mediterranean sea","Cyanobacteria",0,214.5
"1917","Summer","1-Mediterranean sea","Cyanophyceae.x",0,214.5
"1918","Summer","1-Mediterranean sea","Cyclotella",0,214.5
"1919","Summer","1-Mediterranean sea","Cylindrotheca",0.124290262222363,3
"1920","Summer","1-Mediterranean sea","Cymatosiraceae",0,214.5
"1921","Summer","1-Mediterranean sea","Cymbella",0,214.5
"1922","Summer","1-Mediterranean sea","Cymbellaceae",0.000109919336852828,119.5
"1923","Summer","1-Mediterranean sea","Dactyliosolen",0.00755593663699442,12
"1924","Summer","1-Mediterranean sea","Delphineis",0,214.5
"1925","Summer","1-Mediterranean sea","Desmodesmus",0,214.5
"1926","Summer","1-Mediterranean sea","Detonula",0.000549596684264142,62.5
"1927","Summer","1-Mediterranean sea","Diatoma",0,214.5
"1928","Summer","1-Mediterranean sea","Dictyocha",0.00388321591668598,20
"1929","Summer","1-Mediterranean sea","Dictyochaceae",0,214.5
"1930","Summer","1-Mediterranean sea","Dictyochales",0,214.5
"1931","Summer","1-Mediterranean sea","Dictyochophyceae.x",0,214.5
"1932","Summer","1-Mediterranean sea","Dinobryon",0.000581002209079235,60
"1933","Summer","1-Mediterranean sea","Dinoflagellata.x",0,214.5
"1934","Summer","1-Mediterranean sea","Dinophyceae.x",0.0019235883949245,30
"1935","Summer","1-Mediterranean sea","Dinophysiaceae",0,214.5
"1936","Summer","1-Mediterranean sea","Dinophysiales",0,214.5
"1937","Summer","1-Mediterranean sea","Dinophysis",0.000142105662008629,113
"1938","Summer","1-Mediterranean sea","Diploneis",0.000259531767569178,90
"1939","Summer","1-Mediterranean sea","Diplopsalis",0.00045433325899169,69
"1940","Summer","1-Mediterranean sea","Diplopsalopsis",0,214.5
"1941","Summer","1-Mediterranean sea","Ditylum",0.00359824182109406,22
"1942","Summer","1-Mediterranean sea","Donkinia",0,214.5
"1943","Summer","1-Mediterranean sea","Ebria",0.00119340994297356,42
"1944","Summer","1-Mediterranean sea","Ebriaceae",0,214.5
"1945","Summer","1-Mediterranean sea","Ensiculifera",0,214.5
"1946","Summer","1-Mediterranean sea","Entomoneidaceae",0,214.5
"1947","Summer","1-Mediterranean sea","Entomoneis",0.000351741877929051,78
"1948","Summer","1-Mediterranean sea","Eucampia",0.000413215284835632,71
"1949","Summer","1-Mediterranean sea","Euglena",0.00023946712671509,92
"1950","Summer","1-Mediterranean sea","Euglenaceae",0.000549596684264142,62.5
"1951","Summer","1-Mediterranean sea","Euglenia",0,214.5
"1952","Summer","1-Mediterranean sea","Euglenoidea",0.000477210779507401,67
"1953","Summer","1-Mediterranean sea","Eunotogramma",0,214.5
"1954","Summer","1-Mediterranean sea","Eutreptia",0.000433570717586156,70
"1955","Summer","1-Mediterranean sea","Eutreptiaceae",0.000612407733894329,58
"1956","Summer","1-Mediterranean sea","Eutreptiella",0.00026480567514545,89
"1957","Summer","1-Mediterranean sea","Eutreptiida",0,214.5
"1958","Summer","1-Mediterranean sea","Fibrocapsa",0,214.5
"1959","Summer","1-Mediterranean sea","Fragilaria",0.000329758010558485,81.5
"1960","Summer","1-Mediterranean sea","Fragilariaceae",0,214.5
"1961","Summer","1-Mediterranean sea","Fragilidium",0,214.5
"1962","Summer","1-Mediterranean sea","Gambierdiscus",0,214.5
"1963","Summer","1-Mediterranean sea","Gomphonema",0,214.5
"1964","Summer","1-Mediterranean sea","Gomphonemataceae",0,214.5
"1965","Summer","1-Mediterranean sea","Goniodoma",0.00011570456510824,115
"1966","Summer","1-Mediterranean sea","Goniodomataceae",0,214.5
"1967","Summer","1-Mediterranean sea","Gonyaulacaceae",0,214.5
"1968","Summer","1-Mediterranean sea","Gonyaulacales",0,214.5
"1969","Summer","1-Mediterranean sea","Gonyaulax",0.00162145875822361,32
"1970","Summer","1-Mediterranean sea","Grammatophora",0.00033162105016616,80
"1971","Summer","1-Mediterranean sea","Guinardia",0.0038883101265958,18
"1972","Summer","1-Mediterranean sea","Gymnodiniaceae",0.00329758010558485,23
"1973","Summer","1-Mediterranean sea","Gymnodiniales",0.00431211510287244,16
"1974","Summer","1-Mediterranean sea","Gymnodinium",0.00388723984741725,19
"1975","Summer","1-Mediterranean sea","Gyrodinium",0.000604100255857141,59
"1976","Summer","1-Mediterranean sea","Gyrosigma",0,214.5
"1977","Summer","1-Mediterranean sea","Halosphaera",0,214.5
"1978","Summer","1-Mediterranean sea","Hantzschia",0,214.5
"1979","Summer","1-Mediterranean sea","Haptolina",0,214.5
"1980","Summer","1-Mediterranean sea","Haslea",0,214.5
"1981","Summer","1-Mediterranean sea","Helicostomella",0,214.5
"1982","Summer","1-Mediterranean sea","Helicotheca",0.000109919336852828,119.5
"1983","Summer","1-Mediterranean sea","Heliopeltaceae",0,214.5
"1984","Summer","1-Mediterranean sea","Hemiaulus",0.00158500969684078,34
"1985","Summer","1-Mediterranean sea","Hemidiscaceae",0,214.5
"1986","Summer","1-Mediterranean sea","Hermesinum",0.00268642859268312,26
"1987","Summer","1-Mediterranean sea","Heterocapsa",0.00187950811478727,31
"1988","Summer","1-Mediterranean sea","Heterocapsaceae",0,214.5
"1989","Summer","1-Mediterranean sea","Heterosigma",0.000279026008934103,87
"1990","Summer","1-Mediterranean sea","Hyalodiscaceae",0,214.5
"1991","Summer","1-Mediterranean sea","Isthmia",0,214.5
"1992","Summer","1-Mediterranean sea","Karenia",0.000645776104010366,56
"1993","Summer","1-Mediterranean sea","Kareniaceae",0.000219838673705657,95
"1994","Summer","1-Mediterranean sea","Karlodinium",0.00094245653634925,48
"1995","Summer","1-Mediterranean sea","Katodinium",0.000471947244469024,68
"1996","Summer","1-Mediterranean sea","Kofoidinium",0,214.5
"1997","Summer","1-Mediterranean sea","Kryptoperidinium",0,214.5
"1998","Summer","1-Mediterranean sea","Laboea",0,214.5
"1999","Summer","1-Mediterranean sea","Lauderia",0.00143994331277205,37
"2000","Summer","1-Mediterranean sea","Lepidodinium",0.00035592928123773,77
"2001","Summer","1-Mediterranean sea","Leptocylindraceae",0,214.5
"2002","Summer","1-Mediterranean sea","Leptocylindrus",0.0604921469368913,5
"2003","Summer","1-Mediterranean sea","Lessardia",0,214.5
"2004","Summer","1-Mediterranean sea","Levanderina",0,214.5
"2005","Summer","1-Mediterranean sea","Licmophora",0.000408469964708617,72
"2006","Summer","1-Mediterranean sea","Lingulodinium",0.000153538121318236,111
"2007","Summer","1-Mediterranean sea","Lioloma",0.00107979583849543,44
"2008","Summer","1-Mediterranean sea","Lithodesmiaceae",0,214.5
"2009","Summer","1-Mediterranean sea","Lithodesmium",0.000207625414055342,99.5
"2010","Summer","1-Mediterranean sea","Lyrella",0,214.5
"2011","Summer","1-Mediterranean sea","Mediopyxis",0,214.5
"2012","Summer","1-Mediterranean sea","Melosira",0.000989274031675455,47
"2013","Summer","1-Mediterranean sea","Melosiraceae",0,214.5
"2014","Summer","1-Mediterranean sea","Meringosphaera",0,214.5
"2015","Summer","1-Mediterranean sea","Merismopedia",0,214.5
"2016","Summer","1-Mediterranean sea","Mesodinium",0.000293118231607542,85
"2017","Summer","1-Mediterranean sea","Mesoporos",0,214.5
"2018","Summer","1-Mediterranean sea","Metaphalacroma",0,214.5
"2019","Summer","1-Mediterranean sea","Meuniera",0,214.5
"2020","Summer","1-Mediterranean sea","Micracanthodinium",0,214.5
"2021","Summer","1-Mediterranean sea","Microcystis",0,214.5
"2022","Summer","1-Mediterranean sea","Minutocellus",0,214.5
"2023","Summer","1-Mediterranean sea","Navicula",0.00109856704752057,43
"2024","Summer","1-Mediterranean sea","Naviculaceae",0,214.5
"2025","Summer","1-Mediterranean sea","Naviculales",0.000522116850050934,65
"2026","Summer","1-Mediterranean sea","Nematodinium",0,214.5
"2027","Summer","1-Mediterranean sea","Neocalyptrella",0,214.5
"2028","Summer","1-Mediterranean sea","Neoceratium",0.000252814474761505,91
"2029","Summer","1-Mediterranean sea","Nitzschia",0.0708901208888705,4
"2030","Summer","1-Mediterranean sea","Noctiluca",0.000178618922385846,105
"2031","Summer","1-Mediterranean sea","Noctilucaceae",0,214.5
"2032","Summer","1-Mediterranean sea","Noctilucales",0.000109919336852828,119.5
"2033","Summer","1-Mediterranean sea","Oblea",0.000696155800067913,53.5
"2034","Summer","1-Mediterranean sea","Octactis",0,214.5
"2035","Summer","1-Mediterranean sea","Odontella",0.000164879005279242,106.5
"2036","Summer","1-Mediterranean sea","Olisthodiscus",0,214.5
"2037","Summer","1-Mediterranean sea","Ophiaster",0.000329758010558485,81.5
"2038","Summer","1-Mediterranean sea","Ornithocercus",0,214.5
"2039","Summer","1-Mediterranean sea","Oscillatoria",0.000219838673705657,95
"2040","Summer","1-Mediterranean sea","Ostreopsis",0.000181366905807167,104
"2041","Summer","1-Mediterranean sea","Oxyrrhis",0,214.5
"2042","Summer","1-Mediterranean sea","Oxytoxaceae",0,214.5
"2043","Summer","1-Mediterranean sea","Oxytoxum",0.000396206423232229,73
"2044","Summer","1-Mediterranean sea","Pachysphaera",0,214.5
"2045","Summer","1-Mediterranean sea","Palaeophalacroma",0,214.5
"2046","Summer","1-Mediterranean sea","Paralia",0.00291896905642511,25
"2047","Summer","1-Mediterranean sea","Pediastrum",0.000109919336852828,119.5
"2048","Summer","1-Mediterranean sea","Pedinellales",0,214.5
"2049","Summer","1-Mediterranean sea","Pennées",0.00955176604733353,10
"2050","Summer","1-Mediterranean sea","Peridiniaceae",0,214.5
"2051","Summer","1-Mediterranean sea","Peridiniales",0.00131903204223394,40.5
"2052","Summer","1-Mediterranean sea","Peridiniella",0.000283958286869806,86
"2053","Summer","1-Mediterranean sea","Peridiniida",0,214.5
"2054","Summer","1-Mediterranean sea","Peridinium",0.000735786581382198,51
"2055","Summer","1-Mediterranean sea","Phaeocystis",0.00131903204223394,40.5
"2056","Summer","1-Mediterranean sea","Phalacroma",0.00057402320356477,61
"2057","Summer","1-Mediterranean sea","Phytoflagellés",0,214.5
"2058","Summer","1-Mediterranean sea","Pinnularia",0,214.5
"2059","Summer","1-Mediterranean sea","Plagiogramma",0,214.5
"2060","Summer","1-Mediterranean sea","Plagiogrammopsis",0,214.5
"2061","Summer","1-Mediterranean sea","Plagiolemma",0,214.5
"2062","Summer","1-Mediterranean sea","Plagiotropidaceae",0,214.5
"2063","Summer","1-Mediterranean sea","Plagiotropis",0,214.5
"2064","Summer","1-Mediterranean sea","Pleurosigma",0.000548760795770964,64
"2065","Summer","1-Mediterranean sea","Podolampas",0.000311438121083013,83
"2066","Summer","1-Mediterranean sea","Podosira",0,214.5
"2067","Summer","1-Mediterranean sea","Polykrikaceae",0,214.5
"2068","Summer","1-Mediterranean sea","Polykrikos",0.000277415469199995,88
"2069","Summer","1-Mediterranean sea","Porosira",0,214.5
"2070","Summer","1-Mediterranean sea","Prasinophyceae",0.00829105855118476,11
"2071","Summer","1-Mediterranean sea","Proboscia",0.00216647467151865,28
"2072","Summer","1-Mediterranean sea","Pronoctiluca",0.000340481848300224,79
"2073","Summer","1-Mediterranean sea","Prorocentraceae",0,214.5
"2074","Summer","1-Mediterranean sea","Prorocentrales",0,214.5
"2075","Summer","1-Mediterranean sea","Prorocentrum",0.00405410325229784,17
"2076","Summer","1-Mediterranean sea","Protoceratium",0.000376039836601781,75
"2077","Summer","1-Mediterranean sea","Protoctista",0,214.5
"2078","Summer","1-Mediterranean sea","Protoperidinium",0.000721567259662921,52
"2079","Summer","1-Mediterranean sea","Prymnesiaceae",0,214.5
"2080","Summer","1-Mediterranean sea","Prymnesiales",0,214.5
"2081","Summer","1-Mediterranean sea","Prymnesiophyceae",0.000219838673705657,95
"2082","Summer","1-Mediterranean sea","Prymnesium",0,214.5
"2083","Summer","1-Mediterranean sea","Pseliodinium",0.000120911270538111,114
"2084","Summer","1-Mediterranean sea","Pseudo-nitzschia",0.0603004492983555,6
"2085","Summer","1-Mediterranean sea","Pseudopedinella",0,214.5
"2086","Summer","1-Mediterranean sea","Pseudosolenia",0,214.5
"2087","Summer","1-Mediterranean sea","Pyramimonas",0.000109919336852828,119.5
"2088","Summer","1-Mediterranean sea","Pyrocystaceae",0,214.5
"2089","Summer","1-Mediterranean sea","Pyrocystis",0,214.5
"2090","Summer","1-Mediterranean sea","Pyrophacaceae",0,214.5
"2091","Summer","1-Mediterranean sea","Pyrophacus",0.000197854806335091,102
"2092","Summer","1-Mediterranean sea","Raphidophyceae.x",0,214.5
"2093","Summer","1-Mediterranean sea","Rhabdonema",0,214.5
"2094","Summer","1-Mediterranean sea","Rhaphoneis",0,214.5
"2095","Summer","1-Mediterranean sea","Rhizosolenia",0.00441118363107859,15
"2096","Summer","1-Mediterranean sea","Rhizosoleniaceae",0,214.5
"2097","Summer","1-Mediterranean sea","Scenedesmus",0.000632036186903763,57
"2098","Summer","1-Mediterranean sea","Schroederella",0,214.5
"2099","Summer","1-Mediterranean sea","Scrippsiella",0.00232101446570769,27
"2100","Summer","1-Mediterranean sea","Selenastrum",0,214.5
"2101","Summer","1-Mediterranean sea","Sinophysis",0,214.5
"2102","Summer","1-Mediterranean sea","Skeletonema",0.250876185220705,1
"2103","Summer","1-Mediterranean sea","Spatulodinium",0,214.5
"2104","Summer","1-Mediterranean sea","Staurastrum",0,214.5
"2105","Summer","1-Mediterranean sea","Stauroneis",0,214.5
"2106","Summer","1-Mediterranean sea","Stephanopyxis",0,214.5
"2107","Summer","1-Mediterranean sea","Striatella",0.000207625414055342,99.5
"2108","Summer","1-Mediterranean sea","Surirella",0.000109919336852828,119.5
"2109","Summer","1-Mediterranean sea","Surirellaceae",0,214.5
"2110","Summer","1-Mediterranean sea","Synedra",0.00159383038436601,33
"2111","Summer","1-Mediterranean sea","Tabellaria",0,214.5
"2112","Summer","1-Mediterranean sea","Tetraselmis",0,214.5
"2113","Summer","1-Mediterranean sea","Thalassionema",0.00687351544207258,13
"2114","Summer","1-Mediterranean sea","Thalassionemataceae",0.00197009272974685,29
"2115","Summer","1-Mediterranean sea","Thalassiosira",0.00144235617626394,36
"2116","Summer","1-Mediterranean sea","Thalassiosiraceae",0,214.5
"2117","Summer","1-Mediterranean sea","Thalassiosirales",0,214.5
"2118","Summer","1-Mediterranean sea","Thalassiothrix",0.00601808369269235,14
"2119","Summer","1-Mediterranean sea","Thecadinium",0,214.5
"2120","Summer","1-Mediterranean sea","Tiarina",0,214.5
"2121","Summer","1-Mediterranean sea","Tintinnidae",0,214.5
"2122","Summer","1-Mediterranean sea","Tintinnina",0,214.5
"2123","Summer","1-Mediterranean sea","Torodinium",0.000210926295041914,98
"2124","Summer","1-Mediterranean sea","Toxarium",0,214.5
"2125","Summer","1-Mediterranean sea","Toxonidea",0,214.5
"2126","Summer","1-Mediterranean sea","Trachyneis",0,214.5
"2127","Summer","1-Mediterranean sea","Triadinium",0,214.5
"2128","Summer","1-Mediterranean sea","Triceratiaceae",0,214.5
"2129","Summer","1-Mediterranean sea","Triceratium",0,214.5
"2130","Summer","1-Mediterranean sea","Trieres",0.000109919336852828,119.5
"2131","Summer","1-Mediterranean sea","Trigonium",0,214.5
"2132","Summer","1-Mediterranean sea","Tripos",0.000394846197939616,74
"2133","Summer","1-Mediterranean sea","Vulcanodinium",0,214.5
"2134","Summer","1-Mediterranean sea","Warnowia",0,214.5
"2135","Summer","1-Mediterranean sea","Warnowiaceae",0,214.5
"2136","Summer","2-Eastern Channel - North Sea","Achnanthaceae",0,215.5
"2137","Summer","2-Eastern Channel - North Sea","Achnanthes",3.6993688860486e-05,117
"2138","Summer","2-Eastern Channel - North Sea","Actinastrum",0,215.5
"2139","Summer","2-Eastern Channel - North Sea","Actinocyclus",6.01147443982898e-05,107.5
"2140","Summer","2-Eastern Channel - North Sea","Actinoptychus",3.49254053469225e-05,118
"2141","Summer","2-Eastern Channel - North Sea","Adenoides",0,215.5
"2142","Summer","2-Eastern Channel - North Sea","Akashiwo",0.00340005631254103,21
"2143","Summer","2-Eastern Channel - North Sea","Alexandrium",8.34144626379766e-05,101
"2144","Summer","2-Eastern Channel - North Sea","Amphidiniopsis",0,215.5
"2145","Summer","2-Eastern Channel - North Sea","Amphidinium",0.00017794253355088,81
"2146","Summer","2-Eastern Channel - North Sea","Amphidoma",0,215.5
"2147","Summer","2-Eastern Channel - North Sea","Amphidomataceae",0,215.5
"2148","Summer","2-Eastern Channel - North Sea","Amphiprora",0,215.5
"2149","Summer","2-Eastern Channel - North Sea","Amphora",0,215.5
"2150","Summer","2-Eastern Channel - North Sea","Amylax",0,215.5
"2151","Summer","2-Eastern Channel - North Sea","Anabaena",0,215.5
"2152","Summer","2-Eastern Channel - North Sea","Ankistrodesmus",0,215.5
"2153","Summer","2-Eastern Channel - North Sea","Apedinella",0,215.5
"2154","Summer","2-Eastern Channel - North Sea","Archaeperidinium",0,215.5
"2155","Summer","2-Eastern Channel - North Sea","Asterionella",0.000129477911011701,88.5
"2156","Summer","2-Eastern Channel - North Sea","Asterionellopsis",0.0429611929143581,7
"2157","Summer","2-Eastern Channel - North Sea","Asterolampra",0,215.5
"2158","Summer","2-Eastern Channel - North Sea","Asterolampraceae",0,215.5
"2159","Summer","2-Eastern Channel - North Sea","Asteromphalus",0,215.5
"2160","Summer","2-Eastern Channel - North Sea","Asteroplanus",0,215.5
"2161","Summer","2-Eastern Channel - North Sea","Attheya",0.00136414227673042,32
"2162","Summer","2-Eastern Channel - North Sea","Aulacodiscaceae",0,215.5
"2163","Summer","2-Eastern Channel - North Sea","Aulacodiscus",0,215.5
"2164","Summer","2-Eastern Channel - North Sea","Aulacoseira",0,215.5
"2165","Summer","2-Eastern Channel - North Sea","Aulacoseiraceae",0,215.5
"2166","Summer","2-Eastern Channel - North Sea","Auricula",0,215.5
"2167","Summer","2-Eastern Channel - North Sea","Azadinium",0.000851640959679464,40
"2168","Summer","2-Eastern Channel - North Sea","Bacillaria",4.62421110756075e-05,113
"2169","Summer","2-Eastern Channel - North Sea","Bacillariaceae",0.000347327447912999,61
"2170","Summer","2-Eastern Channel - North Sea","Bacillariophyceae.x",0.00242647770850738,22
"2171","Summer","2-Eastern Channel - North Sea","Bacteriastrum",0.000283297669293602,66
"2172","Summer","2-Eastern Channel - North Sea","Bellerochea",9.55670295562556e-05,97
"2173","Summer","2-Eastern Channel - North Sea","Biddulphia",0.000214168462766497,72
"2174","Summer","2-Eastern Channel - North Sea","Biddulphiaceae",0,215.5
"2175","Summer","2-Eastern Channel - North Sea","Bleakeleya",0,215.5
"2176","Summer","2-Eastern Channel - North Sea","Blepharocysta",0,215.5
"2177","Summer","2-Eastern Channel - North Sea","Brockmanniella",0.00173520130723072,26
"2178","Summer","2-Eastern Channel - North Sea","Caloneis",0,215.5
"2179","Summer","2-Eastern Channel - North Sea","Campylodiscus",0,215.5
"2180","Summer","2-Eastern Channel - North Sea","Campyloneis",0,215.5
"2181","Summer","2-Eastern Channel - North Sea","Campylosira",0,215.5
"2182","Summer","2-Eastern Channel - North Sea","Centriques",6.44889981486851e-05,105
"2183","Summer","2-Eastern Channel - North Sea","Centrodinium",0,215.5
"2184","Summer","2-Eastern Channel - North Sea","Cerataulina",0.00599929244165008,14
"2185","Summer","2-Eastern Channel - North Sea","Ceratiaceae",1.8496844430243e-05,123
"2186","Summer","2-Eastern Channel - North Sea","Ceratium",0.000185736774763379,78
"2187","Summer","2-Eastern Channel - North Sea","Ceratocorys",0,215.5
"2188","Summer","2-Eastern Channel - North Sea","Ceratoperidinium",0,215.5
"2189","Summer","2-Eastern Channel - North Sea","Chaetoceros",0.165054256535629,2
"2190","Summer","2-Eastern Channel - North Sea","Chaetocerotaceae",0,215.5
"2191","Summer","2-Eastern Channel - North Sea","Chattonella",1.8496844430243e-05,123
"2192","Summer","2-Eastern Channel - North Sea","Chattonellales",0.000140576017669847,87
"2193","Summer","2-Eastern Channel - North Sea","Chlorodendrales",0,215.5
"2194","Summer","2-Eastern Channel - North Sea","Chlorophyceae",0.00385562369949726,19
